score,story,gemeente,woningtype,inkomen,opleiding,gender
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Emmen,Sociale huurwoning,Rondom modaal,Middelbare school,Man
4,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Hoogeveen,Huurwoning,Boven modaal,Basisschool,Man
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Westerveld,Koopwoning,Boven modaal,Beroepsonderwijs,Vrouw
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,De Wolden,Particuliere huurwoning,Rondom modaal,Basisschool,Geen antwoord
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Westerveld,Particuliere huurwoning,Rondom modaal,Basisschool,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Assen,Sociale huurwoning,Onder modaal,Middelbare school,Vrouw
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Assen,Huurwoning,Rondom modaal,Beroepsonderwijs,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Tynaarlo,Sociale huurwoning,Rondom modaal,Middelbare school,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Assen,Koopwoning,Rondom modaal,Middelbare school,Geen antwoord
4,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Hoogeveen,Koopwoning,Boven modaal,Beroepsonderwijs,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,De Wolden,Particuliere huurwoning,Boven modaal,Basisschool,Man
1,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Tynaarlo,Koopwoning,Onder modaal,Wetenschappelijk onderwijs,Anders
1,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Emmen,Particuliere huurwoning,Onder modaal,Basisschool,Man
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Aa en Hunze,Sociale huurwoning,Rondom modaal,Basisschool,Man
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Westerveld,Koopwoning,Onder modaal,Beroepsonderwijs,Anders
2,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Coevorden,Koopwoning,Rondom modaal,Beroepsonderwijs,Anders
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Borger-Odoorn,Sociale huurwoning,Boven modaal,Wetenschappelijk onderwijs,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Tynaarlo,Sociale huurwoning,Rondom modaal,Wetenschappelijk onderwijs,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Borger-Odoorn,Huurwoning,Rondom modaal,Middelbare school,Geen antwoord
1,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Hoogeveen,Koopwoning,Rondom modaal,Wetenschappelijk onderwijs,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Borger-Odoorn,Huurwoning,Onder modaal,Middelbare school,Anders
2,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Coevorden,Sociale huurwoning,Onder modaal,Wetenschappelijk onderwijs,Anders
3,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,De Wolden,Huurwoning,Rondom modaal,Middelbare school,Vrouw
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,De Wolden,Koopwoning,Onder modaal,Wetenschappelijk onderwijs,Geen antwoord
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Assen,Koopwoning,Rondom modaal,Basisschool,Man
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Aa en Hunze,Particuliere huurwoning,Onder modaal,Basisschool,Man
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Aa en Hunze,Sociale huurwoning,Boven modaal,Wetenschappelijk onderwijs,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Coevorden,Particuliere huurwoning,Onder modaal,Basisschool,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Aa en Hunze,Koopwoning,Rondom modaal,Wetenschappelijk onderwijs,Vrouw
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Assen,Koopwoning,Onder modaal,Middelbare school,Man
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Tynaarlo,Koopwoning,Boven modaal,Middelbare school,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Borger-Odoorn,Huurwoning,Boven modaal,Basisschool,Geen antwoord
2,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Aa en Hunze,Koopwoning,Rondom modaal,Wetenschappelijk onderwijs,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Assen,Sociale huurwoning,Rondom modaal,Middelbare school,Anders
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Aa en Hunze,Sociale huurwoning,Onder modaal,Beroepsonderwijs,Geen antwoord
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Aa en Hunze,Huurwoning,Boven modaal,Middelbare school,Geen antwoord
3,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Tynaarlo,Particuliere huurwoning,Rondom modaal,Wetenschappelijk onderwijs,Anders
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Tynaarlo,Particuliere huurwoning,Rondom modaal,Basisschool,Geen antwoord
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Tynaarlo,Particuliere huurwoning,Rondom modaal,Wetenschappelijk onderwijs,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Borger-Odoorn,Koopwoning,Rondom modaal,Wetenschappelijk onderwijs,Geen antwoord
3,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Westerveld,Sociale huurwoning,Onder modaal,Beroepsonderwijs,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Assen,Sociale huurwoning,Onder modaal,Basisschool,Geen antwoord
4,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Tynaarlo,Sociale huurwoning,Boven modaal,Middelbare school,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,De Wolden,Particuliere huurwoning,Boven modaal,Wetenschappelijk onderwijs,Geen antwoord
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Tynaarlo,Huurwoning,Rondom modaal,Basisschool,Anders
1,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Assen,Koopwoning,Rondom modaal,Wetenschappelijk onderwijs,Man
1,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,De Wolden,Koopwoning,Boven modaal,Wetenschappelijk onderwijs,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Westerveld,Koopwoning,Rondom modaal,Beroepsonderwijs,Vrouw
3,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Westerveld,Particuliere huurwoning,Rondom modaal,Basisschool,Geen antwoord
2,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Borger-Odoorn,Sociale huurwoning,Rondom modaal,Middelbare school,Vrouw
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Tynaarlo,Koopwoning,Onder modaal,Wetenschappelijk onderwijs,Geen antwoord
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Aa en Hunze,Koopwoning,Boven modaal,Middelbare school,Anders
4,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Assen,Sociale huurwoning,Rondom modaal,Middelbare school,Geen antwoord
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Borger-Odoorn,Particuliere huurwoning,Boven modaal,Beroepsonderwijs,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,De Wolden,Sociale huurwoning,Rondom modaal,Wetenschappelijk onderwijs,Man
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Westerveld,Particuliere huurwoning,Onder modaal,Middelbare school,Vrouw
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Westerveld,Sociale huurwoning,Rondom modaal,Beroepsonderwijs,Vrouw
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Emmen,Koopwoning,Boven modaal,Basisschool,Anders
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Westerveld,Huurwoning,Rondom modaal,Wetenschappelijk onderwijs,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Coevorden,Sociale huurwoning,Onder modaal,Beroepsonderwijs,Geen antwoord
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Emmen,Huurwoning,Boven modaal,Wetenschappelijk onderwijs,Anders
2,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Tynaarlo,Koopwoning,Rondom modaal,Basisschool,Geen antwoord
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,De Wolden,Particuliere huurwoning,Rondom modaal,Basisschool,Geen antwoord
4,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Assen,Sociale huurwoning,Onder modaal,Basisschool,Man
4,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Aa en Hunze,Huurwoning,Rondom modaal,Beroepsonderwijs,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Hoogeveen,Sociale huurwoning,Onder modaal,Beroepsonderwijs,Vrouw
4,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Borger-Odoorn,Sociale huurwoning,Onder modaal,Middelbare school,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Assen,Sociale huurwoning,Onder modaal,Beroepsonderwijs,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Coevorden,Koopwoning,Boven modaal,Basisschool,Vrouw
3,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Borger-Odoorn,Sociale huurwoning,Rondom modaal,Middelbare school,Vrouw
2,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Tynaarlo,Sociale huurwoning,Boven modaal,Wetenschappelijk onderwijs,Vrouw
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Coevorden,Particuliere huurwoning,Boven modaal,Basisschool,Vrouw
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Assen,Sociale huurwoning,Rondom modaal,Wetenschappelijk onderwijs,Anders
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Aa en Hunze,Sociale huurwoning,Onder modaal,Middelbare school,Man
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,De Wolden,Sociale huurwoning,Onder modaal,Middelbare school,Geen antwoord
4,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Borger-Odoorn,Particuliere huurwoning,Boven modaal,Beroepsonderwijs,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Hoogeveen,Huurwoning,Rondom modaal,Basisschool,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Borger-Odoorn,Koopwoning,Onder modaal,Wetenschappelijk onderwijs,Geen antwoord
1,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,De Wolden,Huurwoning,Boven modaal,Wetenschappelijk onderwijs,Man
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Tynaarlo,Koopwoning,Rondom modaal,Middelbare school,Vrouw
4,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Westerveld,Particuliere huurwoning,Rondom modaal,Basisschool,Geen antwoord
3,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Aa en Hunze,Koopwoning,Rondom modaal,Beroepsonderwijs,Man
2,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Tynaarlo,Particuliere huurwoning,Boven modaal,Beroepsonderwijs,Vrouw
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Westerveld,Huurwoning,Boven modaal,Middelbare school,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Westerveld,Particuliere huurwoning,Boven modaal,Beroepsonderwijs,Man
2,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Assen,Huurwoning,Rondom modaal,Beroepsonderwijs,Vrouw
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Aa en Hunze,Koopwoning,Boven modaal,Beroepsonderwijs,Man
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Westerveld,Particuliere huurwoning,Rondom modaal,Beroepsonderwijs,Anders
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Emmen,Huurwoning,Rondom modaal,Basisschool,Geen antwoord
2,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,De Wolden,Sociale huurwoning,Boven modaal,Middelbare school,Vrouw
4,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Borger-Odoorn,Huurwoning,Onder modaal,Wetenschappelijk onderwijs,Anders
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Hoogeveen,Particuliere huurwoning,Onder modaal,Basisschool,Geen antwoord
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Aa en Hunze,Particuliere huurwoning,Rondom modaal,Middelbare school,Man
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Borger-Odoorn,Particuliere huurwoning,Rondom modaal,Middelbare school,Man
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Aa en Hunze,Huurwoning,Onder modaal,Middelbare school,Geen antwoord
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Westerveld,Huurwoning,Onder modaal,Middelbare school,Vrouw
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Aa en Hunze,Sociale huurwoning,Boven modaal,Beroepsonderwijs,Geen antwoord
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Aa en Hunze,Koopwoning,Onder modaal,Middelbare school,Geen antwoord
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Assen,Particuliere huurwoning,Rondom modaal,Wetenschappelijk onderwijs,Man
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Coevorden,Sociale huurwoning,Onder modaal,Basisschool,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Hoogeveen,Huurwoning,Rondom modaal,Middelbare school,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Aa en Hunze,Huurwoning,Rondom modaal,Beroepsonderwijs,Geen antwoord
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Borger-Odoorn,Particuliere huurwoning,Onder modaal,Wetenschappelijk onderwijs,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Coevorden,Huurwoning,Boven modaal,Beroepsonderwijs,Vrouw
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Aa en Hunze,Huurwoning,Onder modaal,Wetenschappelijk onderwijs,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Coevorden,Huurwoning,Onder modaal,Basisschool,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Emmen,Particuliere huurwoning,Boven modaal,Wetenschappelijk onderwijs,Vrouw
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Emmen,Koopwoning,Boven modaal,Middelbare school,Anders
3,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,De Wolden,Koopwoning,Rondom modaal,Wetenschappelijk onderwijs,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Westerveld,Sociale huurwoning,Onder modaal,Basisschool,Man
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Aa en Hunze,Sociale huurwoning,Rondom modaal,Basisschool,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Assen,Koopwoning,Onder modaal,Basisschool,Vrouw
2,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Westerveld,Sociale huurwoning,Rondom modaal,Wetenschappelijk onderwijs,Vrouw
4,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Assen,Koopwoning,Onder modaal,Middelbare school,Geen antwoord
1,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Coevorden,Koopwoning,Onder modaal,Middelbare school,Geen antwoord
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Coevorden,Sociale huurwoning,Rondom modaal,Beroepsonderwijs,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,De Wolden,Huurwoning,Boven modaal,Basisschool,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Aa en Hunze,Huurwoning,Boven modaal,Middelbare school,Man
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Westerveld,Sociale huurwoning,Boven modaal,Beroepsonderwijs,Anders
2,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Westerveld,Koopwoning,Onder modaal,Basisschool,Man
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Emmen,Koopwoning,Rondom modaal,Middelbare school,Anders
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Coevorden,Particuliere huurwoning,Rondom modaal,Middelbare school,Geen antwoord
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Coevorden,Sociale huurwoning,Onder modaal,Wetenschappelijk onderwijs,Geen antwoord
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Assen,Koopwoning,Boven modaal,Beroepsonderwijs,Geen antwoord
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Coevorden,Koopwoning,Rondom modaal,Middelbare school,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,De Wolden,Koopwoning,Rondom modaal,Basisschool,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Hoogeveen,Sociale huurwoning,Onder modaal,Basisschool,Man
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Aa en Hunze,Sociale huurwoning,Onder modaal,Middelbare school,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Coevorden,Huurwoning,Boven modaal,Wetenschappelijk onderwijs,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Emmen,Sociale huurwoning,Boven modaal,Beroepsonderwijs,Man
3,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Westerveld,Sociale huurwoning,Boven modaal,Wetenschappelijk onderwijs,Geen antwoord
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Borger-Odoorn,Sociale huurwoning,Onder modaal,Middelbare school,Geen antwoord
2,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Coevorden,Sociale huurwoning,Onder modaal,Beroepsonderwijs,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Aa en Hunze,Huurwoning,Boven modaal,Basisschool,Man
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Emmen,Koopwoning,Rondom modaal,Basisschool,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Westerveld,Koopwoning,Boven modaal,Beroepsonderwijs,Anders
1,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Westerveld,Koopwoning,Rondom modaal,Wetenschappelijk onderwijs,Man
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,De Wolden,Sociale huurwoning,Onder modaal,Wetenschappelijk onderwijs,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Coevorden,Sociale huurwoning,Onder modaal,Wetenschappelijk onderwijs,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Westerveld,Particuliere huurwoning,Boven modaal,Wetenschappelijk onderwijs,Geen antwoord
3,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,De Wolden,Koopwoning,Rondom modaal,Beroepsonderwijs,Vrouw
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Westerveld,Koopwoning,Rondom modaal,Basisschool,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Hoogeveen,Koopwoning,Boven modaal,Basisschool,Vrouw
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Emmen,Koopwoning,Onder modaal,Basisschool,Vrouw
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Coevorden,Sociale huurwoning,Onder modaal,Middelbare school,Anders
1,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Aa en Hunze,Koopwoning,Boven modaal,Beroepsonderwijs,Man
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Coevorden,Sociale huurwoning,Rondom modaal,Beroepsonderwijs,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Coevorden,Huurwoning,Boven modaal,Beroepsonderwijs,Anders
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Assen,Huurwoning,Rondom modaal,Middelbare school,Anders
1,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,De Wolden,Sociale huurwoning,Rondom modaal,Beroepsonderwijs,Anders
2,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Tynaarlo,Particuliere huurwoning,Boven modaal,Middelbare school,Man
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Coevorden,Particuliere huurwoning,Onder modaal,Middelbare school,Anders
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Borger-Odoorn,Sociale huurwoning,Rondom modaal,Basisschool,Vrouw
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Hoogeveen,Sociale huurwoning,Onder modaal,Basisschool,Anders
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Emmen,Particuliere huurwoning,Onder modaal,Wetenschappelijk onderwijs,Geen antwoord
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Emmen,Particuliere huurwoning,Rondom modaal,Basisschool,Geen antwoord
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Westerveld,Sociale huurwoning,Boven modaal,Beroepsonderwijs,Vrouw
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Tynaarlo,Sociale huurwoning,Onder modaal,Middelbare school,Geen antwoord
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Assen,Koopwoning,Onder modaal,Middelbare school,Anders
4,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Coevorden,Particuliere huurwoning,Onder modaal,Basisschool,Anders
2,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Westerveld,Koopwoning,Onder modaal,Basisschool,Vrouw
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Coevorden,Sociale huurwoning,Rondom modaal,Wetenschappelijk onderwijs,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Westerveld,Koopwoning,Boven modaal,Middelbare school,Anders
4,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Borger-Odoorn,Koopwoning,Onder modaal,Middelbare school,Vrouw
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Tynaarlo,Huurwoning,Boven modaal,Basisschool,Vrouw
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Borger-Odoorn,Particuliere huurwoning,Rondom modaal,Wetenschappelijk onderwijs,Geen antwoord
4,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,De Wolden,Sociale huurwoning,Rondom modaal,Wetenschappelijk onderwijs,Man
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Tynaarlo,Koopwoning,Onder modaal,Middelbare school,Anders
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Assen,Particuliere huurwoning,Rondom modaal,Wetenschappelijk onderwijs,Anders
2,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Coevorden,Particuliere huurwoning,Boven modaal,Basisschool,Vrouw
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Tynaarlo,Particuliere huurwoning,Rondom modaal,Basisschool,Man
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Hoogeveen,Sociale huurwoning,Boven modaal,Middelbare school,Man
5,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,Aa en Hunze,Huurwoning,Rondom modaal,Wetenschappelijk onderwijs,Geen antwoord
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Coevorden,Koopwoning,Rondom modaal,Basisschool,Vrouw
5,Ik maak me zorgen over de overlast van windmolens en het verpesten van het landschap.,Westerveld,Sociale huurwoning,Rondom modaal,Basisschool,Vrouw
4,Ik ben erg blij met de overstap naar duurzame energie. Het is goed voor het milieu en toekomstige generaties.,De Wolden,Koopwoning,Rondom modaal,Beroepsonderwijs,Man
5,Ik heb geen sterke mening over duurzame energie. Het lijkt me een logische ontwikkeling.,Borger-Odoorn,Koopwoning,Onder modaal,Basisschool,Vrouw
